century,tried,gadm.adm0
1500,1,Estonia
1500,1,Estonia
1500,5,Estonia
1500,7,Estonia
1500,11,Estonia
1500,1,Finland
1500,8,Finland
1500,12,Finland
1500,16,Finland
1500,22,Finland
1500,15,Finland
1500,8,Finland
1500,3,Hungary
1500,3,Hungary
1500,3,Hungary
1500,3,Hungary
1500,5,Hungary
1500,5,Hungary
1500,17,Hungary
1500,8,Hungary
1500,4,Norway
1500,25,Norway
1500,17,Norway
1500,16,Norway
1500,7,Switzerland
1500,7,Switzerland
1500,7,Switzerland
1500,7,Switzerland
1500,1,Switzerland
1500,7,Switzerland
1500,7,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,2,Switzerland
1500,5,Switzerland
1500,5,Switzerland
1500,5,Switzerland
1500,5,Switzerland
1500,5,Switzerland
1500,4,Switzerland
1500,4,Switzerland
1500,4,Switzerland
1500,4,Switzerland
1500,4,Switzerland
1500,4,Switzerland
1500,4,Switzerland
1500,4,Switzerland
1500,4,Switzerland
1500,4,Switzerland
1500,14,Switzerland
1500,14,Switzerland
1500,14,Switzerland
1500,14,Switzerland
1500,14,Switzerland
1500,6,Switzerland
1500,6,Switzerland
1500,6,Switzerland
1500,6,Switzerland
1500,6,Switzerland
1500,5,Switzerland
1500,1,Switzerland
1500,5,Switzerland
1500,1,Switzerland
1500,5,Switzerland
1500,1,Switzerland
1500,5,Switzerland
1500,1,Switzerland
1500,5,Switzerland
1500,1,Switzerland
1500,100,Switzerland
1500,1,Switzerland
1500,100,Switzerland
1500,3,Switzerland
1500,1,Switzerland
1500,100,Switzerland
1500,3,Switzerland
1500,1,Switzerland
1500,100,Switzerland
1500,3,Switzerland
1500,1,Switzerland
1500,100,Switzerland
1500,3,Switzerland
1500,1,Switzerland
1500,30,Switzerland
1500,30,Switzerland
1500,30,Switzerland
1500,30,Switzerland
1500,30,Switzerland
1500,3,Switzerland
1500,3,Switzerland
1500,3,Switzerland
1500,3,Switzerland
1500,3,Switzerland
1500,3,Switzerland
1500,3,Switzerland
1500,3,Switzerland
1500,3,Switzerland
1500,3,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,1,Switzerland
1500,20,Switzerland
1500,20,Switzerland
1500,20,Switzerland
1500,20,Switzerland
1500,20,Switzerland
1500,6,Switzerland
1500,6,Switzerland
1500,3,Switzerland
1500,6,Switzerland
1500,6,Switzerland
1500,6,Switzerland
1500,6,Switzerland
1500,1,Switzerland
1500,6,Switzerland
1500,1,Switzerland
1500,6,Switzerland
1500,1,Switzerland
1500,6,Switzerland
1500,1,Switzerland
1500,6,Switzerland
1500,1,Switzerland
1500,2,Switzerland
1500,311,Switzerland
1500,7,Switzerland
1500,7,Switzerland
1500,7,Switzerland
1500,7,Switzerland
1500,16,Switzerland
1500,16,Switzerland
1500,16,Switzerland
1500,16,Switzerland
1500,16,Switzerland
1500,16,Switzerland
1500,2,Germany
1500,1,Germany
1500,6,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,4,Germany
1500,1,Germany
1500,10,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,3,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,2,Germany
1500,1,Germany
1500,10,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,3,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,3,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,6,Germany
1500,3,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,3,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,2,Germany
1500,2,Germany
1500,3,Germany
1500,39,Germany
1500,7,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,3,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,5,Germany
1500,1,Germany
1500,13,Germany
1500,1,Germany
1500,3,Germany
1500,45,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,4,Germany
1500,2,Germany
1500,7,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,11,Germany
1500,65,Germany
1500,28,Germany
1500,52,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,10,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,6,Germany
1500,3,Germany
1500,1,Germany
1500,1,Germany
1500,8,Germany
1500,5,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,68,Germany
1500,1,Germany
1500,1,Germany
1500,7,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,5,Germany
1500,2,Germany
1500,5,Germany
1500,9,Germany
1500,7,Germany
1500,49,Germany
1500,5,Germany
1500,1,Germany
1500,25,Germany
1500,1,Germany
1500,1,Germany
1500,17,Germany
1500,41,Germany
1500,5,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,3,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,3,Germany
1500,1,Germany
1500,5,Germany
1500,1,Germany
1500,1,Germany
1500,10,Germany
1500,2,Germany
1500,1,Germany
1500,6,Germany
1500,13,Germany
1500,1,Germany
1500,11,Germany
1500,2,Germany
1500,1,Germany
1500,27,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,8,Germany
1500,1,Germany
1500,9,Germany
1500,2,Germany
1500,1,Germany
1500,5,Germany
1500,14,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,14,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,3,Germany
1500,1,Germany
1500,8,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,4,Germany
1500,4,Germany
1500,3,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,3,Germany
1500,2,Germany
1500,1,Germany
1500,18,Germany
1500,3,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,15,France
1500,3,France
1500,1,France
1500,1,France
1500,2,France
1500,2,France
1500,2,France
1500,2,France
1500,2,France
1500,2,France
1500,2,France
1500,2,France
1500,2,France
1500,1,France
1500,1,France
1500,3,France
1500,1,France
1500,1,France
1500,62,France
1500,11,France
1500,6,France
1500,5,France
1500,10,France
1500,7,France
1500,8,France
1500,7,France
1500,7,France
1500,9,France
1500,10,France
1500,6,France
1500,7,France
1500,4,France
1500,3,France
1500,12,France
1500,5,France
1500,5,France
1500,2,France
1500,1,France
1500,1,France
1500,80,France
1500,14,France
1500,8,France
1500,6,France
1500,13,France
1500,9,France
1500,10,France
1500,9,France
1500,9,France
1500,12,France
1500,13,France
1500,8,France
1500,9,France
1500,5,France
1500,4,France
1500,16,France
1500,6,France
1500,6,France
1500,2,France
1500,1,France
1500,2,France
1500,1,Germany
1500,3,Germany
1500,3,Germany
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,2,Belgium
1500,1,Belgium
1500,1,Belgium
1500,2,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,2,Belgium
1500,2,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,2,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,Belgium
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,14,France
1500,1,France
1500,2,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,1,France
1500,40,France
1500,9,France
1500,1,Switzerland
1500,1,Switzerland
1500,7,France
1500,1,France
1500,1,France
1500,1,France
1500,3,France
1500,18,France
1500,1,France
1500,1,France
1500,1,France
1500,2,France
1500,1,France
1500,80,France
1500,3,Ireland
1500,36,Ireland
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,9,Germany
1500,6,Germany
1500,1,Germany
1500,2,Germany
1500,1,Germany
1500,3,Germany
1500,1,Germany
1500,1,Germany
1500,5,Germany
1500,4,Germany
1500,1,Germany
1500,9,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,3,Germany
1500,3,Germany
1500,1,Germany
1500,6,Germany
1500,28,Germany
1500,2,Germany
1500,1,Germany
1500,12,Germany
1500,2,Germany
1500,2,Germany
1500,8,Germany
1500,1,Germany
1500,1,Germany
1500,11,Germany
1500,3,Germany
1500,14,Germany
1500,1,Germany
1500,9,Germany
1500,1,Germany
1500,4,Germany
1500,1,Germany
1500,6,Germany
1500,15,Germany
1500,10,Germany
1500,2,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,5,Germany
1500,2,Germany
1500,50,Germany
1500,1,Germany
1500,1,Germany
1500,13,Germany
1500,2,Germany
1500,9,Germany
1500,3,Germany
1500,1,Germany
1500,4,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,26,Germany
1500,9,Germany
1500,3,Germany
1500,5,Germany
1500,33,Germany
1500,2,Germany
1500,13,Germany
1500,15,Germany
1500,2,Germany
1500,9,Germany
1500,25,Germany
1500,9,Germany
1500,14,Germany
1500,43,Germany
1500,2,Germany
1500,18,Germany
1500,27,Germany
1500,1,Germany
1500,1,Germany
1500,3,Germany
1500,3,Germany
1500,4,Germany
1500,4,Germany
1500,1,Germany
1500,1,Germany
1500,2,Germany
1500,2,Germany
1500,2,Germany
1500,2,Germany
1500,4,Germany
1500,4,Germany
1500,126,Germany
1500,126,Germany
1500,72,Germany
1500,72,Germany
1500,3,Luxembourg
1500,9,Luxembourg
1500,3,Luxembourg
1500,9,Luxembourg
1500,26,Luxembourg
1500,26,Luxembourg
1500,5,France
1500,5,France
1500,5,France
1500,5,France
1500,5,France
1500,14,France
1500,14,France
1500,14,France
1500,14,France
1500,14,France
1500,13,Germany
1500,13,Germany
1500,8,Belgium
1500,5,Belgium
1500,4,Belgium
1500,2,Belgium
1500,2,Belgium
1500,1,Belgium
1500,3,Belgium
1500,8,Belgium
1500,5,Belgium
1500,4,Belgium
1500,2,Belgium
1500,2,Belgium
1500,1,Belgium
1500,3,Belgium
1500,19,Germany
1500,5,Germany
1500,1,United Kingdom
1500,3,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,4,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,6,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,3,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,3,United Kingdom
1500,3,United Kingdom
1500,1,United Kingdom
1500,3,United Kingdom
1500,3,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,3,United Kingdom
1500,3,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,3,United Kingdom
1500,1,United Kingdom
1500,3,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,3,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,3,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
1500,1,United Kingdom
